mutational_propensity	cancer_type	gene	variant	Immune_cell_type	Beta_value	Weak	WeakFDR	P	FDR
MP6	UCEC	LATS1	Somatic_Nsy_mutations	Macrophages_M1	104.098578435196	0.014453296463969	0.038697535693852	0.021406505325905	0.0668259919096
MP1	BRCA	LECT2	SCNAs	Mast_Cells	16.1425518000511	3.90038108039081E-08	1.75517148617587E-07	3.16549398448702E-05	0.000142447229302
MP1	BRCA	LECT2	SCNAs	T_Cells_Follicular_Helper	-37.9294031334235	1.41435853486291E-05	4.24307560458873E-05	0.000408285317486	0.002016783700378
MP1	BRCA	LECT2	SCNAs	Macrophages_M2	11.5663238625247	1.16425649322545E-05	2.61957710975726E-05	0.000409258792254	0.001841664565144
MP1	BRCA	LECT2	SCNAs	Macrophages_M0	-19.1482701193185	0.008321861266241	0.024965583798724	0.016262890610995	0.048788671832986
MP1	BRCA	LECT2	SCNAs	Macrophages_M1	-32.5613129470643	1.02523572926101E-05	4.61356078167455E-05	0.000305236576784	0.001373564595527
MP1	BRCA	LECT2	SCNAs	Mast_Cells_Resting	15.4387292455946	2.41021978213906E-08	1.08459890196258E-07	2.39715361902807E-05	0.000107871912856
MP1	BRCA	LECT2	SCNAs	T_Cells_CD4_Memory_Activated	-209.585209681806	0.000204366270208	0.001528944551621	0.001304911431951	0.010177801762519
MP1	pan-cancer	LECT2	SCNAs	Mast_Cells_Resting	33.0771832617683	2.11566447426057E-05	0.000433711217223	0.000166105972298	0.005107758648168
MP1	pan-cancer	LECT2	SCNAs	Mast_Cells	32.0710089327702	5.03787024984107E-05	0.000406798325726	0.000288927782153	0.008884529301201
MP1	pan-cancer	LECT2	SCNAs	Macrophages_M1	-56.2083165578901	0.000320714825846	0.002817708827079	0.00105161143063	0.039073541388698
MP1	pan-cancer	LECT2	SCNAs	Macrophages_M2	21.5831020827829	0.000945345880417	0.006964226141162	0.002627331400089	0.031983203369438
MP1	pan-cancer	LECT2	SCNAs	Macrophages_M0	-19.4588109671718	4.60586342917272E-05	0.000435785539837	0.000354582944717	0.006540613044477
MP2	pan-cancer	LENG9	TSS_methylation	Neutrophils	-62.7941396740604	0.000988680469081	0.001465974488638	0.057870181484715	0.084223371822369
MP2	pan-cancer	LGALS9C	TSS_methylation	Neutrophils	-69.2346574434425	7.31839051347343E-05	0.000268541611507	0.015072607621685	0.071072100586721
MP2	pan-cancer	LGSN	TSS_methylation	Neutrophils	-51.0474127925879	1.86155309432816E-05	0.000225772977851	0.033963826245612	0.071072100586721
MP6	pan-cancer	LHFPL2	TSS_methylation	Neutrophils	-38.4184214413265	3.86804626793918E-07	3.11685295451466E-06	0.027312688126957	0.049868999915606
MP6	pan-cancer	LHFPL2	TSS_methylation	Eosinophils	-128.607279710462	3.13369210263937E-05	0.000154685277523	0.03561541463114	0.061216617812143
MP6	pan-cancer	LHFPL2	TSS_methylation	Mast_Cells_Activated	-17.4228432486765	2.79072533652719E-05	0.000180443609429	0.034074574057695	0.073508209789936
MP6	pan-cancer	LHFPL2	SCNAs	Mast_Cells_Resting	33.5728354873488	0.000352729271512	0.003023393755818	0.00297649615994	0.029764961599401
MP6	pan-cancer	LHFPL2	SCNAs	Macrophages_M1	-39.0848031198167	9.49426476031423E-06	0.000284827942809	0.000622674058068	0.017581648322767
MP6	pan-cancer	LHFPL2	SCNAs	Mast_Cells	33.8385794160613	0.001235442623316	0.013150722502933	0.005908725982314	0.082066077478621
MP2	pan-cancer	LILRB3	TSS_methylation	Neutrophils	-61.1074798486092	0.000292854195604	0.000565387896003	0.040755523683058	0.073423334706228
MP2	pan-cancer	LILRB5	TSS_methylation	Neutrophils	-52.3688978701708	0.000233642851736	0.0004722780721	0.062841921151092	0.088382323172441
MP1	LUAD	LILRB5	Germline_missense	Mast_Cells	41.7393082749272	0.007286428180935	0.021859284542805	0.018522221222415	0.055566663667245
MP1	LUAD	LILRB5	Germline_missense	Mast_Cells_Resting	43.2231606230193	0.017761141314274	0.053283423942823	0.030158117232497	0.09047435169749
MP1	LUAD	LILRB5	Somatic_Nsy_mutations	T_Cells_gamma_delta	-361.820722926514	0.000502586353744	0.000502586353744	0.018897242623974	0.018897242623974
MP1	LUAD	LILRB5	Somatic_Nsy_mutations	Mast_Cells_Activated	-124.341578483459	0.056091787038174	0.056091787038174	0.099883001609059	0.099883001609059
MP5	pan-cancer	LIMCH1	Somatic_Nsy_mutations	T_Cells_CD8	36.987794214741	8.40368158945046E-06	0.002369838208225	5.99081287380777E-05	0.016894092304138
MP5	pan-cancer	LIMCH1	Somatic_Nsy_mutations	Macrophages_M1	104.668300840357	0.001197604356429	0.020249066030918	0.00239955991229	0.058072651710173
MP5	pan-cancer	LIMCH1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	66.5512309182453	6.51213682611332E-06	7.06316378832291E-05	2.94178404077277E-05	0.000592559356784
MP6	pan-cancer	LLGL1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	39.8636592187744	0.000201723127804	0.000849573705062	0.001958309091983	0.015108790593749
MP1	UCEC	LMLN	SCNAs	T_Cells_Follicular_Helper	29.6358079861679	0.004374586537613	0.021201136203338	0.010496406098808	0.054417015050243
MP1	UCEC	LMLN	SCNAs	T_Cells_CD8	21.0440797852337	0.002852952197428	0.010381576051753	0.005660070002863	0.024715639012503
MP2	pan-cancer	LMOD3	TSS_methylation	Neutrophils	-61.7058675724843	8.0148258907759E-05	0.000268541611507	0.024981688412816	0.071072100586721
MP5	UCEC	LMTK2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	71.9478832517379	0.016655109611445	0.03871187639417	0.018697754730549	0.0452959692064
MP5	UCEC	LMTK2	Somatic_Nsy_mutations	Macrophages_M1	123.02556491943	0.004143331602066	0.020355638107675	0.006869750136446	0.036924906983397
MP2	pan-cancer	LMX1A	TSS_methylation	Neutrophils	-60.8968408411712	4.6565089319506E-05	0.000268541611507	0.021837617183489	0.071072100586721
MP3	pan-cancer	LNPEP	SCNAs	Plasma_Cells	-33.5484452983937	7.80998021640152E-06	0.00019524950541	0.000464769443131	0.011619236078274
MP3	pan-cancer	LNPEP	SCNAs	Macrophages_M1	-68.2741038919601	0.004523780014729	0.025021572774832	0.01387315612729	0.086707225795564
MP3	pan-cancer	LNPEP	SCNAs	Macrophages_M2	20.3494679517299	0.000611189148765	0.008365299917326	0.004210109254689	0.078594210259509
MP3	pan-cancer	LNPEP	SCNAs	Mast_Cells	39.173332154893	0.001579156738979	0.007895783694897	0.005961335814624	0.037258348841403
MP3	pan-cancer	LNPEP	SCNAs	Macrophages_M0	-18.7760794269175	3.61699837375587E-05	0.000180849918688	0.000710582275302	0.006426626829861
MP5	pan-cancer	LNX2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	38.0223664403063	3.44191463468805E-06	4.62199965229538E-05	0.000188089937296	0.001657542572418
MP1	UCEC	LONP1	SCNAs	B_Cells_Memory	-27.8197492507946	0.00048537563247	0.005035966775297	0.00443156295742	0.052775886129279
MP1	UCEC	LONP1	SCNAs	T_Cells_Follicular_Helper	22.2628078982799	0.000926733259564	0.007587628562683	0.006300002958742	0.040657649401159
MP1	UCEC	LONP1	SCNAs	Mast_Cells_Resting	-26.4818805764802	0.001047637843456	0.007413091265676	0.007312694567589	0.052849620259889
MP1	UCEC	LONP1	SCNAs	T_Cells_CD8	15.9100749730769	0.000570459875799	0.003927858129674	0.003281171405484	0.017909727254935
MP2	pan-cancer	LPCAT1	TSS_methylation	Neutrophils	-74.0764104677147	0.000104123267481	0.000293183402977	0.01315527293994	0.071072100586721
MP6	UCEC	LPCAT1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	31.8477121707549	0.007148620646907	0.023733420547731	0.023085638998932	0.071027421067054
MP1	UCEC	LPP	SCNAs	T_Cells_CD8	21.4727521237609	0.000936696970143	0.005112804295362	0.002146330044696	0.015741149446521
MP1	UCEC	LPP	SCNAs	T_Cells_Follicular_Helper	28.5429727385897	0.000796948512737	0.007457161083465	0.002992131203154	0.031742901658096
MP4	UCEC	LRBA	SCNAs	T_Cells_CD8	26.2598909256789	0.032576864216391	0.046538377451987	0.032527478782828	0.054212464638047
MP4	UCEC	LRBA	SCNAs	T_Cells_Follicular_Helper	25.3939284843664	0.00281672534802	0.016900352088119	0.01032056471287	0.059087377738836
MP4	UCEC	LRBA	Somatic_Nsy_mutations	Macrophages_M1	62.8151577695382	0.001527826982174	0.009472527289479	0.005520992885136	0.073045113408698
MP4	UCEC	LRBA	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	20.3929199839385	8.94704148474834E-06	0.000138679143014	0.00066993260375	0.02448010086436
MP4	UCEC	LRBA	Somatic_Nsy_mutations	T_Cells_CD8	20.4190945527721	0.001026785684938	0.022735968737919	0.002151375933634	0.056298351147853
MP3	UCEC	LRRC14B	SCNAs	Mast_Cells_Resting	-60.0094267754305	0.022401541361064	0.033755747256398	0.029837490425315	0.05270895696939
MP5	pan-cancer	LRRC34	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	46.2124635452244	1.91626022187953E-07	9.00642304283381E-06	8.5167977790469E-06	0.000266859663743
MP5	UCEC	LRRC45	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	30.7942470006833	0.002841827074385	0.0099753929958	0.019496084559919	0.045935980058987
MP6	pan-cancer	LRRC46	TSS_methylation	Neutrophils	-55.301906293588	5.99720784221841E-05	0.000106539603233	0.021823433410056	0.049868999915606
MP6	pan-cancer	LRRC46	TSS_methylation	Eosinophils	-168.154479235723	0.000283972071606	0.000519461106596	0.027689832171261	0.061216617812143
MP6	pan-cancer	LRRC46	TSS_methylation	Mast_Cells_Activated	-21.0878120714503	7.88175093632936E-05	0.000347724306015	0.022301582739342	0.073508209789936
MP6	UCEC	LRRC70	SCNAs	Mast_Cells_Resting	-25.324877433752	0.001899381304316	0.006098013661225	0.020103370044525	0.076644098294753
MP6	UCEC	LRRC70	SCNAs	B_Cells_Memory	-33.414850439195	0.00840429000974	0.017677989330832	0.036917259303128	0.08780039390776
MP3	UCEC	LRRC8C	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	46.3460963461851	0.055916477963988	0.082202001793213	0.053368356031509	0.080520677521225
MP4	UCEC	LRRCC1	Somatic_Nsy_mutations	T_Cells_CD8	19.7247376952085	0.008537577453204	0.052932980209862	0.01397274241413	0.094164133660444
MP4	UCEC	LRRCC1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	18.3429949318507	0.000137193079981	0.000966587608954	0.005053204970151	0.041877306539648
MP6	COAD	LRRFIP1	Somatic_Nsy_mutations	T_Cells_CD4_Naive	157.002272712013	0.000463193544335	0.004631935443352	0.003584280482904	0.035842804829044
MP4	UCEC	LRRIQ4	SCNAs	T_Cells_Follicular_Helper	31.861591338324	0.002542656004975	0.016578097852146	0.005839412766789	0.059087377738836
MP4	UCEC	LRRIQ4	SCNAs	T_Cells_CD8	20.9688910706222	0.000592543503896	0.002318648493507	0.001226035255902	0.009580417340203
MP4	UCEC	LRRIQ4	SCNAs	T_Cells_Follicular_Helper	31.861591338324	0.002542656004975	0.016578097852146	0.005839412766789	0.059087377738836
MP4	UCEC	LRRIQ4	SCNAs	T_Cells_CD8	20.9688910706222	0.000592543503896	0.002318648493507	0.001226035255902	0.009580417340203
MP5	pan-cancer	LRRTM3	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	66.5392716760188	0.003038497295482	0.00823900228198	0.005667726796518	0.016353339122665
MP2	pan-cancer	LSP1	TSS_methylation	Neutrophils	-68.5118678602844	7.84020080135217E-05	0.000268541611507	0.016188274957583	0.071072100586721
MP2	pan-cancer	LTF	TSS_methylation	Neutrophils	-41.7407424989244	8.21718648870668E-06	0.000185082343293	0.059863955392104	0.086328203964833
MP2	pan-cancer	LYG1	TSS_methylation	Neutrophils	-54.2417947348294	2.42111790489445E-05	0.000244212712267	0.028615312038277	0.071072100586721
MP6	pan-cancer	LYPLA1	TSS_methylation	Neutrophils	-52.5635862963059	0.000113667256338	0.000177605088028	0.03304013750763	0.052723623682389
MP6	pan-cancer	LYPLA1	TSS_methylation	Eosinophils	-149.527056843238	0.000189153555685	0.000394069907678	0.035913749116457	0.061216617812143
MP6	pan-cancer	LYPLA1	TSS_methylation	Mast_Cells_Activated	-23.3962400288076	0.001155963965868	0.001926606609781	0.044104925873962	0.073508209789936
MP2	pan-cancer	LZTS2	TSS_methylation	Neutrophils	-64.736741172619	9.52906808751751E-05	0.000281703075337	0.021979827639849	0.071072100586721
MP6	UCEC	MACF1	Somatic_Nsy_mutations	Macrophages_M1	101.733556708857	0.006018574993511	0.022061675340509	0.01030668284397	0.048883124345684
MP6	UCEC	MACF1	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	27.6500154839549	4.47924991527563E-07	5.52845199180104E-05	0.000100035034277	0.007429088951314
MP6	UCEC	MACF1	Somatic_Nsy_mutations	T_Cells_CD8	29.0838511527219	0.000415150464923	0.009844996739611	0.002237244636929	0.092845652432542
MP6	UCEC	MAGEL2	SCNAs	Mast_Cells_Resting	-20.9797089858005	0.000354597204431	0.001663879190024	0.01701935001363	0.074155739345104
MP6	UCEC	MAGEL2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	27.7224674930275	0.010450419102585	0.029909820190158	0.039127243748211	0.096942126301538
MP4	pan-cancer	MAGEL2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	33.526517485395	0.000698406321441	0.006634860053692	0.006216961730873	0.050623831237108
MP4	UCEC	MAMDC2	SCNAs	T_Cells_Follicular_Helper	45.7707497879238	0.029700851966125	0.055689097436485	0.03393365544614	0.081661507633316
MP4	UCEC	MAMDC2	SCNAs	T_Cells_CD8	20.6076315735667	0.000258039387156	0.001451471552752	0.00064718901644	0.009580417340203
MP3	UCEC	MAML3	SCNAs	Mast_Cells_Resting	-38.4660864408767	0.001151445397902	0.003247666506903	0.005753733637508	0.018581768592702
MP3	UCEC	MAML3	SCNAs	T_Cells_Follicular_Helper	35.8006407569355	0.004799964178367	0.022288546385926	0.006750261560957	0.035358512938349
MP3	UCEC	MAML3	SCNAs	B_Cells_Memory	-57.6151260336968	0.017414167531289	0.039270004682895	0.032652984258149	0.087605567521863
MP3	UCEC	MAML3	SCNAs	T_Cells_CD8	39.2311035249886	0.053492488502892	0.084059624790258	0.046393622394426	0.082311265538498
MP3	UCEC	MAML3	Somatic_Nsy_mutations	Macrophages_M1	84.0513780167249	0.004065567836783	0.018319424843487	0.009994981752783	0.055928603926765
MP3	UCEC	MAML3	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	34.4319746739047	0.001204438740822	0.005599012524901	0.002207164775437	0.013090770392246
MP1	UCEC	MAML3	SCNAs	T_Cells_Follicular_Helper	29.7571726089753	0.020712208445573	0.056527068882711	0.036589211948166	0.097820138065506
MP2	pan-cancer	MAN1C1	TSS_methylation	Neutrophils	-90.5898424381546	0.002205112566742	0.002988590957217	0.028807375295468	0.071072100586721
MP2	pan-cancer	MAN2A2	TSS_methylation	Neutrophils	-86.4016680186323	0.000940408726789	0.0014076371132	0.021149588169475	0.071072100586721
MP6	UCEC	MANBA	SCNAs	Mast_Cells_Resting	-23.5573060213376	0.000679446267457	0.002590388894678	0.014830645687056	0.074155739345104
MP6	UCEC	MANBA	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	34.1953216601177	0.015219436388341	0.038868099084072	0.035619808386713	0.093855368130068
MP3	UCEC	MAP2	SCNAs	T_Cells_CD8	19.3288588903251	0.036586234078464	0.06097705679744	0.065569104304218	0.097467587479243
MP3	UCEC	MAP2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	33.2551954371721	0.001399930246678	0.006174051344322	0.002736362260281	0.014002529007105
MP3	UCEC	MAP2	Somatic_Nsy_mutations	Macrophages_M1	58.2446143340791	6.26293720779103E-05	0.002372680748537	0.001681667570019	0.051512622779158
MP5	pan-cancer	MAP2K7	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	52.6641668796552	0.036283197398641	0.060543560156311	0.060578004660571	0.098745649215497
MP3	UCEC	MAP3K13	SCNAs	Dendritic_Cells_Activated	-56.8702638399296	0.002744947908493	0.020129617995612	0.011009484134083	0.09315717344224
MP3	UCEC	MAP3K13	SCNAs	Mast_Cells_Resting	-56.178126767973	0.013070997274431	0.021459846271454	0.01968457941843	0.039530579507548
MP3	UCEC	MAP3K13	SCNAs	T_Cells_CD8	28.1112778779637	0.002248721790597	0.008281994340074	0.002851473011307	0.013637479619293
MP3	UCEC	MAP3K13	SCNAs	B_Cells_Memory	-69.0747573893413	0.026072136284783	0.05121312484511	0.038649778776591	0.092423384030979
MP3	UCEC	MAP3K13	SCNAs	T_Cells_Follicular_Helper	27.9053818356374	3.71342341720077E-05	0.00102119143973	0.000309923905585	0.00681832592286
MP2	pan-cancer	MAP4K5	TSS_methylation	Neutrophils	-72.7343118203937	3.25669559790519E-05	0.000244212712267	0.008688008272023	0.071072100586721
MP5	UCEC	MAPK6	Somatic_Nsy_mutations	Macrophages_M1	147.928945136419	0.033768747276702	0.069978608814369	0.037818976688653	0.082340050512004
MP3	UCEC	MAPK6	SCNAs	B_Cells_Memory	-52.5349303352442	0.000560442250619	0.003424924864896	0.002768812770423	0.029294194899695
MP3	UCEC	MAPK6	SCNAs	Mast_Cells_Resting	-34.2734429348899	1.06056151229408E-06	2.33323532704698E-05	0.00011078852195	0.002710872865747
MP3	UCEC	MAPK6	SCNAs	T_Cells_CD8	27.5441557697882	0.000253029866082	0.004190360154614	0.000425122447887	0.010540243265575
MP3	UCEC	MAPK6	SCNAs	Mast_Cells	-45.3040806084317	0.000281434669686	0.003869726708178	0.00228038831723	0.061907310382209
MP3	UCEC	MAPK6	SCNAs	T_Cells_Follicular_Helper	47.5760491918022	0.005476857094042	0.023171318474793	0.005276137018564	0.031731820832447
MP3	UCEC	MAPK6	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	44.4869215163651	0.0308397145394	0.053580110108857	0.030288921341539	0.056627113812443
MP2	pan-cancer	MAPRE1	TSS_methylation	Neutrophils	-70.8059557667034	0.002091718812776	0.002851247834129	0.05542406282838	0.082180506952425
MP3	UCEC	MARVELD2	SCNAs	B_Cells_Memory	-40.8915095009142	0.000247346771274	0.001813876322679	0.00329729550066	0.029294194899695
MP3	UCEC	MARVELD2	SCNAs	T_Cells_CD8	24.3768736613392	0.000673882793455	0.005283566118109	0.001399497278489	0.01200298027995
MP3	UCEC	MARVELD2	SCNAs	Mast_Cells_Resting	-32.5681747138089	2.74139231277076E-05	0.000177384208473	0.000977937836674	0.008274858618011
MP3	UCEC	MARVELD2	SCNAs	Mast_Cells	-41.6869788404335	0.001190721410236	0.011907214102361	0.007504919094258	0.082437606504132
MP3	UCEC	MARVELD2	SCNAs	T_Cells_Follicular_Helper	33.1497426379369	0.000948467756576	0.010433145322338	0.001972004770825	0.01998029710678
MP3	UCEC	MARVELD2	SCNAs	Dendritic_Cells_Activated	-49.8053373496555	0.000972389308925	0.016788555747826	0.007307895486392	0.09315717344224
MP3	UCEC	MARVELD2	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	23.5472719887327	0.000411550742227	0.002335158163451	0.003711953612372	0.016801474245473
MP6	pan-cancer	MAST4	TSS_methylation	Mast_Cells_Activated	-24.3125798308215	0.00015185292946	0.00051768044134	0.016441796010944	0.073508209789936
MP6	pan-cancer	MAST4	TSS_methylation	Neutrophils	-58.4624930007526	2.64246197148332E-05	5.66241851032139E-05	0.012786224215074	0.049868999915606
MP6	pan-cancer	MAST4	TSS_methylation	Eosinophils	-162.033057146961	3.00936191584684E-05	0.000154685277523	0.013533586819945	0.061216617812143
MP6	pan-cancer	MAST4	SCNAs	Mast_Cells_Resting	26.8418150251431	7.23150183571889E-05	0.001414980824779	0.002293223812921	0.029764961599401
MP6	pan-cancer	MAST4	SCNAs	Macrophages_M1	-36.0995066498093	2.11555606503724E-05	0.000317333409756	0.001465137360231	0.017581648322767
MP6	pan-cancer	MAST4	SCNAs	Mast_Cells	31.2241027278587	0.001898155012573	0.014236162594295	0.009616097027704	0.087159283171217
MP3	pan-cancer	MAST4	SCNAs	Macrophages_M1	-48.3388700733379	0.000474618536293	0.005932731703667	0.006126031312065	0.076575391400808
MP3	pan-cancer	MAST4	SCNAs	Plasma_Cells	-35.267666736694	0.000218061275913	0.001817177299278	0.00311441990573	0.035068033485511
MP3	pan-cancer	MAST4	SCNAs	Macrophages_M2	20.1001351061242	0.002539231458397	0.012696157291983	0.011924764732088	0.078594210259509
MP3	pan-cancer	MAST4	SCNAs	Mast_Cells	31.6061805913528	0.000647191902643	0.004044949391518	0.005278751998282	0.037258348841403
MP3	pan-cancer	MAST4	SCNAs	Macrophages_M0	-15.0209676757393	6.8344961973023E-06	7.78854178320299E-05	0.000771195219583	0.006426626829861
MP3	pan-cancer	MAST4	SCNAs	Mast_Cells_Resting	33.4194226076058	0.000486144490932	0.006076806136654	0.004843559652094	0.06054449565117
MP3	COAD	MBIP	TSS_methylation	NK_Cells_Activated	54.7879914469274	0.000640607676552	0.002562430706207	0.007927859926552	0.031711439706208
MP4	COAD	MC5R	SCNAs	T_Cells_CD8	19.3562416459911	0.004917368539371	0.019669474157485	0.01411686615484	0.056467464619358
MP4	COAD	MC5R	SCNAs	Neutrophils	113.952562397304	0.039938464054053	0.072615389189188	0.050354743834827	0.091554079699685
MP1	UCEC	MCF2L2	TSS_methylation	T_Cells_CD8	10.2469268880877	3.82618502981572E-05	0.001683521413119	0.005035104519548	0.086421679476107
MP1	UCEC	MCF2L2	SCNAs	T_Cells_CD8	23.7144913688336	0.001326016230905	0.006433634305504	0.002403228923133	0.015741149446521
MP1	UCEC	MCF2L2	SCNAs	T_Cells_Follicular_Helper	28.4990760377434	0.000304746199259	0.005122976292179	0.001450975755841	0.026909470677258
MP3	pan-cancer	MCM9	Somatic_Nsy_mutations	T_Cells_Follicular_Helper	54.8502579266436	0.000143408370227	0.000772597888588	0.000775215390005	0.006589330815043
